"","102","100","phones","""USER102"" <102>","SIP/102-00000001","SIP/100-00000002","Hangup","","2015-04-14 15:27:36","2015-04-14 15:27:36","2015-04-14 15:28:03",27,27,"BUSY","DOCUMENTATION","1429025256.1",""
"","102","100","phones","""USER102"" <102>","SIP/102-00000003","SIP/100-00000004","VoiceMail","100@vmphones,u","2015-04-14 15:28:59","2015-04-14 15:28:59","2015-04-14 15:29:14",15,15,"NO ANSWER","DOCUMENTATION","1429025339.3",""
"","102","600","phones","""USER102"" <102>","SIP/102-00000005","","Echo","","2015-04-14 15:29:52","2015-04-14 15:29:52","2015-04-14 15:31:49",117,117,"ANSWERED","DOCUMENTATION","1429025392.5",""
"","102","600","phones","""USER102"" <102>","SIP/102-00000006","","Echo","","2015-04-14 15:34:02","2015-04-14 15:34:02","2015-04-14 15:34:17",15,15,"ANSWERED","DOCUMENTATION","1429025642.6",""
"","102","600","phones","""USER102"" <102>","SIP/102-00000007","","Echo","","2015-04-14 15:34:21","2015-04-14 15:34:21","2015-04-14 15:35:48",87,87,"ANSWERED","DOCUMENTATION","1429025661.7",""
"","100","700","phones","""USER100"" <100>","SIP/100-00000008","","Hangup","","2015-04-14 15:35:57","2015-04-14 15:35:57","2015-04-14 15:36:00",3,3,"ANSWERED","DOCUMENTATION","1429025757.8",""
"","102","600","phones","""USER102"" <102>","SIP/102-00000009","","Echo","","2015-04-14 15:35:58","2015-04-14 15:35:58","2015-04-14 15:36:17",19,19,"ANSWERED","DOCUMENTATION","1429025758.9",""
"","100","s","menu","""USER100"" <100>","SIP/100-0000000a","","WaitExten","10","2015-04-14 15:36:03","2015-04-14 15:36:03","2015-04-14 15:36:26",23,23,"ANSWERED","DOCUMENTATION","1429025763.10",""
"","102","600","phones","""USER102"" <102>","SIP/102-0000000c","","Echo","","2015-04-14 15:39:40","2015-04-14 15:39:40","2015-04-14 15:40:24",44,44,"ANSWERED","DOCUMENTATION","1429025980.12",""
"","102","600","phones","""USER102"" <102>","SIP/102-0000000d","","Echo","","2015-04-14 15:41:17","2015-04-14 15:41:17","2015-04-14 15:42:19",62,62,"ANSWERED","DOCUMENTATION","1429026077.13",""
"","100","600","phones","""USER100"" <100>","SIP/100-0000000f","","Echo","","2015-04-14 15:42:48","2015-04-14 15:42:48","2015-04-14 15:43:02",14,14,"ANSWERED","DOCUMENTATION","1429026168.15",""
"","100","700","phones","""USER100"" <100>","SIP/100-00000010","","Hangup","","2015-04-14 15:43:03","2015-04-14 15:43:03","2015-04-14 15:43:06",3,3,"ANSWERED","DOCUMENTATION","1429026183.16",""
"","100","700","phones","""USER100"" <100>","SIP/100-00000011","","Hangup","","2015-04-14 15:43:10","2015-04-14 15:43:10","2015-04-14 15:43:14",4,4,"ANSWERED","DOCUMENTATION","1429026190.17",""
"","100","700","phones","""USER100"" <100>","SIP/100-00000012","","Hangup","","2015-04-14 15:43:18","2015-04-14 15:43:18","2015-04-14 15:43:22",4,4,"ANSWERED","DOCUMENTATION","1429026198.18",""
"","102","600","phones","""USER102"" <102>","SIP/102-0000000e","","Echo","","2015-04-14 15:42:21","2015-04-14 15:42:21","2015-04-14 15:43:45",84,84,"ANSWERED","DOCUMENTATION","1429026141.14",""
"","102","100","phones","""USER102"" <102>","SIP/102-00000013","SIP/100-00000014","VoiceMail","100@vmphones,u","2015-04-14 15:44:59","2015-04-14 15:44:59","2015-04-14 15:45:24",25,25,"NO ANSWER","DOCUMENTATION","1429026299.19",""
"","102","600","phones","""USER102"" <102>","SIP/102-0000000b","","Echo","","2015-04-14 15:36:20","2015-04-14 15:36:20","2015-04-14 15:46:42",622,622,"ANSWERED","DOCUMENTATION","1429025780.11",""
"","103","700","phones","""USER103"" <103>","SIP/103-00000000","","Hangup","","2015-04-16 07:59:56","2015-04-16 07:59:56","2015-04-16 08:00:00",4,4,"ANSWERED","DOCUMENTATION","1429171196.0",""
